Crash Year,Crash Month,Crash Day,Time of Day,Day of Week,City or Township,Crash: Intersection,Crash: Hit-and-Run,Lighting Conditions,Weather Conditions,Speed Limit at Crash Site,Imputed_Speed Limit at Crash Site,Worst Injury In Crash,Person Age,Imputed_Person Age,Person Gender,ADI Impute Column,Column 2
2014,12,22,5:00 PM - 6:00 PM,1,Wayne County: Detroit,0,1,4,1,25,25,1,,"42,755034665",1,"[2014 12 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0.000669863390353563 0.753999419886419
	 0.106108272356003 0.0247976944933482 0.000416932429641795 0.10864440558177 0.00181481619983578 0.00224365349412541 25 1 41.1573345857219 0.302175725421011 0.698993844832959]","[42,7550346649059]"
2014,1,23,10:00 AM - 11:00 AM,4,Wayne County: Livonia,0,0,2,1,,"34,743697148",3,32,32,0,"[2014 1 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000653473792061296 0.705895696931914
	 0.161837769883784 0.0222985039762436 0.00282415045578083 0.105562257714533 0.000498153005985966 0.00281269913814864 34.7436971477771 3 32 1 0]",[32]
2014,1,23,10:00 AM - 11:00 AM,4,Wayne County: Livonia,0,0,2,1,,"34,544609071",3,44,44,1,"[2014 1 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000655786985419845 0.70735641837192
	 0.156525714679695 0.0226497773540691 0.00257315787271421 0.108332339808336 0.000655336277667491 0.00309313966848777 34.5446090706385 3 44 0 1]",[44]
2014,1,23,10:00 AM - 11:00 AM,4,Wayne County: Livonia,0,0,2,1,,"34,697502512",3,,"42,755034665",0,"[2014 1 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000654350043841906 0.706170694541403
	 0.159958910704247 0.0224314923675887 0.00273370909982856 0.106733552804057 0.000556198591116656 0.00293777549490913 34.6975025119295 3 45.2871883065067 0.584460041264558 0.414204534641755]","[42,7550346649059]"
2014,3,23,2:00 AM - 3:00 AM,7,Wayne County: Detroit,0,0,4,1,25,25,0,,"42,755034665",1,"[2014 3 23 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000674600630403672 0.741098178748006
	 0.102845531842558 0.025512729142805 0.00016764258738592 0.121281819350731 0.00205127151526625 0.00389394595170476 25 0 40.6586596872759 0 1]","[42,7550346649059]"
2014,4,23,5:00 PM - 6:00 PM,3,Wayne County: Detroit,0,1,2,1,25,25,3,,"42,755034665",1,"[2014 4 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000663394990850734 0.765622185879229
	 0.113435270125287 0.0238197214115011 0.00085714779568206 0.0940151028268551 0.00145973107513173 0.000396028290452013 25 3 42.0043622312716 0 1]","[42,7550346649059]"
2014,6,23,4:00 PM - 5:00 PM,1,Wayne County: Dearborn,1,0,2,1,35,35,1,55,55,0,"[2014 6 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.000650512716345645 0.730499171006162
	 0.155951351961312 0.0218560846778777 0.00270447703892242 0.0904151760430146 0.000439274044459669 0.000661406803154216 35 1 55 1 0]",[55]
2014,8,23,11:00 PM - 12:00 midnight,6,Wayne County: Brownstown Twp.,1,1,4,1,25,25,3,38,38,1,"[2014 8 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0.000673005255666591 0.678583090319238
	 0.135984264575662 0.0252536417167065 0.00136527742803418 0.146325251721629 0.0016121811638305 0.00786474261212239 25 3 38 0 1]",[38]
2014,8,23,11:00 PM - 12:00 midnight,6,Wayne County: Detroit,1,0,4,1,35,35,3,55,55,0,"[2014 8 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0.000672589770367231 0.714151328785371
	 0.119768002953396 0.0252003455718676 0.000813531443687097 0.130125994080481 0.00177658460623333 0.00538855501136071 35 3 55 1 0]",[55]
2014,9,23,10:00 AM - 11:00 AM,2,Wayne County: Detroit,0,0,2,1,35,35,1,72,72,0,"[2014 9 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000656162402661472 0.761606658231826
	 0.129779941570339 0.0227215569542882 0.00163272930496876 0.0851122247854916 0.000971237040773779 -0.000518165132085502 35 1 72 1 0]",[72]
2014,9,23,5:00 AM - 6:00 AM,2,Wayne County: Detroit,1,0,5,1,40,40,4,29,29,1,"[2014 9 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0.000671411742066478 0.695961970754101
	 0.130833289081137 0.0250166838385581 0.00123194114902078 0.136360249061578 0.00160274467766447 0.00642683531343232 40 4 29 0 1]",[29]
2014,9,23,6:00 PM - 7:00 PM,2,Wayne County: Detroit,1,1,2,1,30,30,1,,"42,755034665",0,"[2014 9 23 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0.000660506590430621 0.772146315954981
	 0.116067756036181 0.0233833819270736 0.00103149967195243 0.0868979019510436 0.0013083437980765 -0.000519332192742699 30 1 42.3456148722461 1 0]","[42,7550346649059]"
2014,9,23,7:00 PM - 8:00 PM,2,Wayne County: Detroit,1,1,3,1,25,25,2,,"42,755034665",0,"[2014 9 23 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0.000667913836906614 0.760887890298081
	 0.106694282372997 0.0245038625074392 0.000493221297649007 0.102751628261325 0.0017259957223723 0.00145758548470469 25 2 41.3187872036681 1 0]","[42,7550346649059]"
2014,10,23,8:00 PM - 9:00 PM,4,Wayne County: Sumpter Twp.,0,0,5,1,50,50,3,24,24,1,"[2014 10 23 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.000670898364632016 0.644920588913833
	 0.156316411085558 0.0249248553849863 0.00213243819261418 0.15797079024626 0.00129518956111082 0.00979826914919743 50 3 24 0 1]",[24]
2014,10,23,8:00 PM - 9:00 PM,4,Wayne County: Detroit,0,1,5,1,35,35,1,,"42,755034665",1,"[2014 10 23 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0.000671851302108356 0.72701837285588
	 0.115074349068817 0.0250918504379342 0.000671565739696829 0.123398712152186 0.00179808926507319 0.00439632637070028 35 1 41.5458855854001 0.298417347589586 0.699729698556865]","[42,7550346649059]"
2014,11,23,4:00 AM - 5:00 AM,7,Wayne County: Redford Twp.,0,0,4,1,40,40,2,53,53,1,"[2014 11 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000671858120419842 0.65714979973863
	 0.148542481163086 0.0250737788959476 0.00183469401287484 0.154026608351253 0.00142289521506615 0.00912771083437343 40 2 53 0 1]",[53]
2014,11,23,6:00 AM - 7:00 AM,7,Wayne County: Highland Park,0,0,4,1,35,35,1,32,32,1,"[2014 11 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000667811690620149 0.677061747104727
	 0.147068277590391 0.024465446063001 0.0018995169733878 0.139335378585664 0.00126872733346624 0.00711606136162936 35 1 32 0 1]",[32]
2014,11,23,7:00 PM - 8:00 PM,7,Wayne County: Detroit,0,0,5,1,35,35,1,29,29,1,"[2014 11 23 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.000671321001094482 0.720020131852402
	 0.119485295142146 0.0250094986796533 0.000840097270254885 0.125683694634143 0.0017262306467876 0.0047831609696077 35 1 29 0 1]",[29]
2014,11,23,2:00 PM - 3:00 PM,7,Wayne County: Detroit,0,1,2,1,35,35,1,,"42,755034665",1,"[2014 11 23 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.0006619059949264 0.774089691229342
	 0.112346327504468 0.0235961803286512 0.000862006415692431 0.0881093318880204 0.00140913160835639 -0.000421418412050264 35 1 42.0387983385235 0.403284562100006 0.601106285590487]","[42,7550346649059]"
2014,11,23,10:00 PM - 11:00 PM,7,Wayne County: Detroit,0,1,4,1,30,30,1,,"42,755034665",1,"[2014 11 23 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0.00067695156042094 0.73883874135608
	 0.0992409747148888 0.0258687092715973 -0.0000250812253385576 0.125737784345535 0.00219089022697362 0.00443243830465277 30 1 40.2963462757575 0.209433946449483 0.789142412620299]","[42,7550346649059]"
2014,12,23,6:00 PM - 7:00 PM,2,Wayne County: Inkster,0,0,5,1,25,25,0,62,62,1,"[2014 12 23 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.000663939269979282 0.697676266292832
	 0.14491045369839 0.0238836997193847 0.00193558671255716 0.124592798528297 0.0011295699835539 0.00508538145515582 25 0 62 0 1]",[62]
2014,12,23,5:00 PM - 6:00 PM,2,Wayne County: Detroit,0,1,5,1,25,25,1,,"42,755034665",1,"[2014 12 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0.000668614223109321 0.747618017200526
	 0.111656904296018 0.0246064710559066 0.00064562842185421 0.109599296087824 0.00169986691817689 0.00247084161448604 25 1 41.5600107034882 0.327382813629268 0.673329550267621]","[42,7550346649059]"
2014,12,23,10:00 AM - 11:00 AM,2,Wayne County: Detroit,1,1,2,1,30,30,0,,"42,755034665",1,"[2014 12 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0.000658982527272094 0.791030859638535
	 0.110056780668018 0.0231573702833271 0.000866278458823128 0.076375473278474 0.0013114856323182 -0.00204778742199511 30 0 42.0976443638613 0.43107164508016 0.575468080137179]","[42,7550346649059]"
2014,2,24,11:00 AM - 12:00 noon,1,Wayne County: Dearborn Heights,0,0,2,1,25,25,1,55,55,1,"[2014 2 24 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000652837604167207 0.736228306947707
	 0.148570512870936 0.0222102991268459 0.00238123984914173 0.0913319916315922 0.000620160526084568 0.000654783401726584 25 1 55 0 1]",[55]
2014,3,24,9:00 AM - 10:00 AM,1,Wayne County: Hamtramck,0,1,2,1,25,25,0,,"42,755034665",0,"[2014 3 24 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000653217735688924 0.768567908614289
	 0.132315139697047 0.0222768022776993 0.00180531345179664 0.0777205184542411 0.000818567521261321 -0.00147234669709505 25 0 43.7622981519936 0.540560222875114 0.464575064276477]","[42,7550346649059]"
2014,4,24,8:00 PM - 9:00 PM,4,Wayne County: Detroit,0,0,1,1,25,25,0,35,35,0,"[2014 4 24 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.000664544258294146 0.73898571442662
	 0.123908318221704 0.0239867628323977 0.00118821725084753 0.107382047010225 0.00139071734427891 0.00238784540657426 25 0 35 1 0]",[35]
2014,4,24,1:00 AM - 2:00 AM,4,Wayne County: Detroit,0,1,5,1,25,25,1,,"42,755034665",1,"[2014 4 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0.000673680426113569 0.744982726162264
	 0.102818727852193 0.0253742113081424 0.00019310541387283 0.118222929651937 0.00201275149175752 0.00348005097429694 25 1 40.7173169550179 0.253068174174047 0.746618838936001]","[42,7550346649059]"
2014,5,24,1:00 AM - 2:00 AM,6,Wayne County: Detroit,0,1,5,1,35,35,4,20,20,1,"[2014 5 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0.000677142950758205 0.716894058215055
	 0.109375493173665 0.025891739244682 0.000321696318869891 0.135636550541136 0.00208526444157259 0.00594953046945876 35 4 20 0 1]",[20]
2014,6,24,12:00 noon - 1:00 PM,2,Wayne County: Detroit,0,0,2,1,25,25,2,39,39,1,"[2014 6 24 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000658976101579884 0.760124928731022
	 0.124880026762525 0.0231479442911528 0.00138170621289251 0.0899096142402931 0.00114491134810181 0.0000435628876293802 25 2 39 0 1]",[39]
2014,7,24,10:00 PM - 11:00 PM,4,Wayne County: Romulus,0,0,5,1,45,45,2,55,55,0,"[2014 7 24 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.000669951913980744 0.639656860772096
	 0.16072588341285 0.0247798547795612 0.00231285504855912 0.158882169458414 0.00120579133539609 0.00999942981805745 45 2 55 1 0]",[55]
2014,7,24,8:00 AM - 9:00 AM,4,Wayne County: Detroit,0,1,2,1,,"26,164259695",0,,"42,755034665",0,"[2014 7 24 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000657908048279532 0.786780169446459
	 0.114236058862039 0.0229932268719134 0.00104236623958278 0.0766541740506637 0.001219268830357 -0.00193620684721995 26.1642596946148 0 42.4096844946238 1 0]","[42,7550346649059]"
2014,7,24,1:00 PM - 2:00 PM,4,Wayne County: Detroit,1,1,2,1,25,25,0,,"42,755034665",1,"[2014 7 24 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0.000660034687703666 0.794083933514002
	 0.106495911237583 0.0233178008390411 0.000712326211768641 0.0765886896877664 0.00139582290098443 -0.00208194652699754 25 0 41.8228346049127 0 1]","[42,7550346649059]"
2014,8,24,1:00 PM - 2:00 PM,7,Wayne County: Detroit,0,1,2,1,35,35,1,,"42,755034665",1,"[2014 8 24 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000661521846966876 0.770692330649238
	 0.114740294195029 0.0235369822912719 0.000956237301815356 0.0890317991353787 0.00136606741754545 -0.000254404593006268 35 1 42.2024048065857 0.412441103258023 0.591664240069001]","[42,7550346649059]"
2014,8,24,12:00 midnight - 1:00 AM,7,Wayne County: Detroit,0,1,5,1,25,25,4,,"42,755034665",1,"[2014 8 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0.000677049348544477 0.720605650247605
	 0.107783485567718 0.0258785562518979 0.000269044308555029 0.133872062598536 0.00209917649946684 0.0056828973864832 25 4 40.784065433006 0.225799644189572 0.770920838674447]","[42,7550346649059]"
2014,8,24,8:00 PM - 9:00 PM,7,Wayne County: Detroit,1,1,3,1,,"28,846364867",1,,"42,755034665",0,"[2014 8 24 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0.000669785377326854 0.758996371376462
	 0.103869225664038 0.0247872276129286 0.000341342740691553 0.106339628903779 0.00183664510424588 0.00189255499162702 28.84636486749 1 41.0329275666286 1 0]","[42,7550346649059]"
2014,9,24,12:00 noon - 1:00 PM,3,Wayne County: Lincoln Park,1,0,2,1,40,40,1,75,75,1,"[2014 9 24 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.000654800065664548 0.716701555567164
	 0.1540151586766 0.0225026330792235 0.00251420120961829 0.102782152913407 0.000641867138680866 0.0022986094472488 40 1 75 0 1]",[75]
2014,9,24,8:00 PM - 9:00 PM,3,Wayne County: Dearborn,0,0,5,1,35,35,1,40,40,1,"[2014 9 24 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.000665625719870891 0.682308386525168
	 0.148912440251846 0.0241353044407187 0.0020263193908735 0.133813549695265 0.00115581778159258 0.00640237968013024 35 1 40 0 1]",[40]
2014,9,24,4:00 PM - 5:00 PM,3,Wayne County: Detroit,1,1,2,1,,"26,278944408",1,,"42,755034665",1,"[2014 9 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0.000659138752384404 0.785456037252237
	 0.112416809076486 0.0231795426489183 0.000943829987516149 0.0790487881768103 0.00129159896435827 -0.00164473989934691 26.2789444076802 1 42.223931920573 0.434158135765263 0.571795218208561]","[42,7550346649059]"
2014,9,24,8:00 PM - 9:00 PM,3,Wayne County: Detroit,1,1,5,1,35,35,1,,"42,755034665",1,"[2014 9 24 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0.000670949435033011 0.733129634041019
	 0.113943920451029 0.0249567229630422 0.000658141539388622 0.119391064165339 0.00177272448967578 0.00383468472007948 35 1 41.5395070406182 0.306123003985942 0.692776327893166]","[42,7550346649059]"
2014,10,24,9:00 AM - 10:00 AM,5,Wayne County: Westland,0,0,2,1,25,25,2,39,39,0,"[2014 10 24 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000654496132888509 0.71111776697601
	 0.157296950121008 0.0224550044997656 0.00263699129264344 0.104781014206283 0.000592226414811896 0.00262680386059138 25 2 39 1 0]",[39]
2014,10,24,12:00 noon - 1:00 PM,5,Wayne County: Livonia,1,0,2,1,40,40,2,40,40,1,"[2014 10 24 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.000655778936902902 0.704679808461045
	 0.157824420400225 0.0226478245975542 0.00261853063864029 0.109493419830521 0.000640426449117096 0.00327303258390267 40 2 40 0 1]",[40]
2014,11,24,3:00 PM - 4:00 PM,1,Wayne County: Detroit,0,0,2,1,30,30,1,62,62,0,"[2014 11 24 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000655240533171387 0.762984606210152
	 0.130957645455889 0.0225821010987003 0.0017001075656138 0.0831493235613006 0.000919133295547439 -0.000762630517959946 30 1 62 1 0]",[62]
2014,12,24,5:00 PM - 6:00 PM,3,Wayne County: Dearborn Heights,1,0,4,1,25,25,2,51,51,0,"[2014 12 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0.000661884229959895 0.70562569398951
	 0.145198362199967 0.0235741572521396 0.00200453952977489 0.118079575488973 0.00103964375987807 0.00421018566855842 25 2 51 1 0]",[51]
